URL,Page Type,Primary Keyword,Secondary Keywords,Intent,Current Title,Recommended Title,Current H1,Recommended H1,Current Word Count,Recommended Content Depth,Index Status,Canonical,Internal Links In,Internal Links Out,Competing URLs,Quality Score,Freshness Score,Regulatory Risk,E-E-A-T Score,Conversion Score,Image Score,Schema,Action,Action Detail
https://dubai-pet-relocation.ae/dubai/al-quoz/,local,pet relocation Al Quoz,pet transport Al Quoz,commercial/local,Pet Relocation Al Quoz | Dog & Cat Transport,Pet Relocation Al Quoz | Dog & Cat Transport,Pet Relocation in Al Quoz,Pet Relocation in Al Quoz,1055,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/al-quoz/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1055 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/al-satwa/,local,pet relocation Al Satwa,pet transport Al Satwa,commercial/local,Pet Relocation Al Satwa | Dog & Cat Transport,Pet Relocation Al Satwa | Dog & Cat Transport,Pet Relocation in Al Satwa,Pet Relocation in Al Satwa,1082,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/al-satwa/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1082 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/creek-harbour/,local,pet relocation Dubai Creek Harbour,pet transport Dubai Creek Harbour,commercial/local,Pet Relocation Dubai Creek Harbour | Dog & Cat Transport,Pet Relocation Dubai Creek Harbour | Dog & Cat Transport,Pet Relocation in Dubai Creek Harbour,Pet Relocation in Dubai Creek Harbour,1122,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/creek-harbour/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1122 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/damac-hills/,local,pet relocation DAMAC Hills,pet transport DAMAC Hills,commercial/local,Pet Relocation DAMAC Hills | Dog & Cat Transport,Pet Relocation DAMAC Hills | Dog & Cat Transport,Pet Relocation in DAMAC Hills,Pet Relocation in DAMAC Hills,1151,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/damac-hills/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1151 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/damac-hills-2/,local,pet relocation DAMAC Hills 2,pet transport DAMAC Hills 2,commercial/local,Pet Relocation DAMAC Hills 2 | Dog & Cat Transport,Pet Relocation DAMAC Hills 2 | Dog & Cat Transport,Pet Relocation in DAMAC Hills 2,Pet Relocation in DAMAC Hills 2,1146,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/damac-hills-2/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1146 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/dubailand/,local,pet relocation Dubailand,pet transport Dubailand,commercial/local,Pet Relocation Dubailand | Dog & Cat Transport,Pet Relocation Dubailand | Dog & Cat Transport,Pet Relocation in Dubailand,Pet Relocation in Dubailand,1099,"rewrite to ~1,500 unique words",index,https://dubai-pet-relocation.ae/dubai/dubailand/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,REPOSITION,"GRADE B — REPOSITION as Dubailand DISTRICT hub (breaks ND3 vs arabian-ranches): link member communities (Mudon, DAMAC Hills area, etc.), district-level routing via E611/E311; do not duplicate arabian-ranches community content; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/dubai-investment-park/,local,pet relocation Dubai Investment Park (DIP),pet transport Dubai Investment Park (DIP),commercial/local,Pet Relocation Dubai Investment Park (DIP) | Pet Transport,Pet Relocation Dubai Investment Park (DIP) | Pet Transport,Pet Relocation in Dubai Investment Park (DIP),Pet Relocation in Dubai Investment Park (DIP),1080,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/dubai-investment-park/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1080 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/dubai-production-city/,local,pet relocation Dubai Production City (IMPZ),pet transport Dubai Production City (IMPZ),commercial/local,Pet Relocation Dubai Production City (IMPZ) | Pet Transport,Pet Relocation Dubai Production City (IMPZ) | Pet Transport,Pet Relocation in Dubai Production City (IMPZ),Pet Relocation in Dubai Production City (IMPZ),1073,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/dubai-production-city/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1073 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/dubai-silicon-oasis/,local,pet relocation Dubai Silicon Oasis,pet transport Dubai Silicon Oasis,commercial/local,Pet Relocation Dubai Silicon Oasis | Dog & Cat Transport,Pet Relocation Dubai Silicon Oasis | Dog & Cat Transport,Pet Relocation in Dubai Silicon Oasis,Pet Relocation in Dubai Silicon Oasis,1079,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/dubai-silicon-oasis/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1079 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/emaar-south/,local,pet relocation Emaar South,pet transport Emaar South,commercial/local,Pet Relocation Emaar South | Dog & Cat Transport,Pet Relocation Emaar South | Dog & Cat Transport,Pet Relocation in Emaar South,Pet Relocation in Emaar South,1103,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/emaar-south/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1103 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/jvt/,local,pet relocation Jumeirah Village Triangle (JVT),pet transport Jumeirah Village Triangle (JVT),commercial/local,Pet Relocation JVT | Dog & Cat Transport,Pet Relocation JVT | Dog & Cat Transport,Pet Relocation in Jumeirah Village Triangle (JVT),Pet Relocation in Jumeirah Village Triangle (JVT),1127,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/jvt/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1127 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/meydan/,local,pet relocation Meydan,pet transport Meydan,commercial/local,Pet Relocation Meydan | Dog & Cat Transport,Pet Relocation Meydan | Dog & Cat Transport,Pet Relocation in Meydan,Pet Relocation in Meydan,1040,"rewrite to ~1,500 unique words",index,https://dubai-pet-relocation.ae/dubai/meydan/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,REFRESH,"GRADE B — REFRESH to break ND4 (0.52 similarity vs dubai-hills): rewrite around Meydan racecourse/horses-adjacent angle, MBR City new developments; unique FAQs; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/motor-city/,local,pet relocation Motor City,pet transport Motor City,commercial/local,Pet Relocation Motor City | Dog & Cat Transport Dubai,Pet Relocation Motor City | Dog & Cat Transport Dubai,Pet Relocation in Motor City,Pet Relocation in Motor City,1088,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/motor-city/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1088 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/mudon/,local,pet relocation Mudon,pet transport Mudon,commercial/local,Pet Relocation Mudon | Dog & Cat Transport,Pet Relocation Mudon | Dog & Cat Transport,Pet Relocation in Mudon,Pet Relocation in Mudon,1109,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/mudon/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1109 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/sports-city/,local,pet relocation Dubai Sports City,pet transport Dubai Sports City,commercial/local,Pet Relocation Dubai Sports City | Dog & Cat Transport,Pet Relocation Dubai Sports City | Dog & Cat Transport,Pet Relocation in Dubai Sports City,Pet Relocation in Dubai Sports City,1092,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/sports-city/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1092 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/victory-heights/,local,pet relocation Victory Heights,pet transport Victory Heights,commercial/local,Pet Relocation Victory Heights | Dog & Cat Transport,Pet Relocation Victory Heights | Dog & Cat Transport,Pet Relocation in Victory Heights,Pet Relocation in Victory Heights,1124,"1,500-1,800 unique words",index,https://dubai-pet-relocation.ae/dubai/victory-heights/,41,77,other /dubai/* pages (template),5,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",5,7,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,EXPAND,"GRADE B (improve with unique local content or merge later). Q5: ~1124 words templated; needs pickup logistics, building/villa access, DXB/DWC routing, verified vets, unique FAQs; re-grade after 90 days of impressions data — merge into nearest A page if no traction; fix 90-day VETO claim"
https://dubai-pet-relocation.ae/dubai/karama/,local,pet relocation Al Karama,pet transport Al Karama,commercial/local,Pet Relocation Al Karama | Dog & Cat Transport,Pet Relocation Al Karama | Dog & Cat Transport,Pet Relocation in Al Karama,Pet Relocation in Al Karama,1181,merged into /dubai/bur-dubai/,index,https://dubai-pet-relocation.ae/dubai/karama/,41,77,/dubai/bur-dubai/ (merge target),4,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,6,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,MERGE,"GRADE C — MERGE (301) into /dubai/bur-dubai/; ND1 member. Q4: ~1181 words, template-swap with ~50%+ shared text and no measurable separate search demand (<=10/mo est., absent from keyword universe); unique utility cannot be supported per brief local rule; salvage unique snippets (pet-friendly living notes) into target page before redirect"
https://dubai-pet-relocation.ae/dubai/bluewaters/,local,pet relocation Bluewaters Island,pet transport Bluewaters Island,commercial/local,Pet Relocation Bluewaters Island | Dog & Cat Transport,Pet Relocation Bluewaters Island | Dog & Cat Transport,Pet Relocation on Bluewaters Island,Pet Relocation on Bluewaters Island,1064,merged into /dubai/jbr/,index,https://dubai-pet-relocation.ae/dubai/bluewaters/,41,77,/dubai/jbr/ (merge target),4,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,6,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,MERGE,"GRADE C — MERGE (301) into /dubai/jbr/; ND2 member. Q4: ~1064 words, template-swap with ~50%+ shared text and no measurable separate search demand (<=10/mo est., absent from keyword universe); unique utility cannot be supported per brief local rule; salvage unique snippets (pet-friendly living notes) into target page before redirect"
https://dubai-pet-relocation.ae/dubai/port-de-la-mer/,local,pet relocation Port de La Mer,pet transport Port de La Mer,commercial/local,Pet Relocation Port de La Mer | Dog & Cat Transport,Pet Relocation Port de La Mer | Dog & Cat Transport,Pet Relocation in Port de La Mer,Pet Relocation in Port de La Mer,1115,merged into /dubai/jumeirah/,index,https://dubai-pet-relocation.ae/dubai/port-de-la-mer/,41,77,/dubai/jumeirah/ (merge target),4,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,6,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,MERGE,"GRADE C — MERGE (301) into /dubai/jumeirah/; ND2 member. Q4: ~1115 words, template-swap with ~50%+ shared text and no measurable separate search demand (<=10/mo est., absent from keyword universe); unique utility cannot be supported per brief local rule; salvage unique snippets (pet-friendly living notes) into target page before redirect"
https://dubai-pet-relocation.ae/dubai/city-walk/,local,pet relocation City Walk,pet transport City Walk,commercial/local,Pet Relocation City Walk | Dog & Cat Transport Dubai,Pet Relocation City Walk | Dog & Cat Transport Dubai,Pet Relocation in City Walk,Pet Relocation in City Walk,1058,merged into /dubai/downtown-dubai/,index,https://dubai-pet-relocation.ae/dubai/city-walk/,41,77,/dubai/downtown-dubai/ (merge target),4,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,6,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,MERGE,"GRADE C — MERGE (301) into /dubai/downtown-dubai/; ND2 member. Q4: ~1058 words, template-swap with ~50%+ shared text and no measurable separate search demand (<=10/mo est., absent from keyword universe); unique utility cannot be supported per brief local rule; salvage unique snippets (pet-friendly living notes) into target page before redirect"
https://dubai-pet-relocation.ae/dubai/al-wasl/,local,pet relocation Al Wasl,pet transport Al Wasl,commercial/local,Pet Relocation Al Wasl | Dog & Cat Transport,Pet Relocation Al Wasl | Dog & Cat Transport,Pet Relocation in Al Wasl,Pet Relocation in Al Wasl,1033,merged into /dubai/umm-suqeim/,index,https://dubai-pet-relocation.ae/dubai/al-wasl/,41,77,/dubai/umm-suqeim/ (merge target),4,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,6,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,MERGE,"GRADE C — MERGE (301) into /dubai/umm-suqeim/; ND5 member. Q4: ~1033 words, template-swap with ~50%+ shared text and no measurable separate search demand (<=10/mo est., absent from keyword universe); unique utility cannot be supported per brief local rule; salvage unique snippets (pet-friendly living notes) into target page before redirect"
https://dubai-pet-relocation.ae/dubai/international-city/,local,pet relocation International City,pet transport International City,commercial/local,Pet Relocation International City | Dog & Cat Transport Dubai,Pet Relocation International City | Dog & Cat Transport Dubai,Pet Relocation in International City,Pet Relocation in International City,1104,merged into /dubai/dubai-silicon-oasis/,index,https://dubai-pet-relocation.ae/dubai/international-city/,41,77,/dubai/dubai-silicon-oasis/ (merge target),4,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,6,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,MERGE,"GRADE C — MERGE (301) into /dubai/dubai-silicon-oasis/. Q4: ~1104 words, template-swap with ~50%+ shared text and no measurable separate search demand (<=10/mo est., absent from keyword universe); unique utility cannot be supported per brief local rule; salvage unique snippets (pet-friendly living notes) into target page before redirect"
https://dubai-pet-relocation.ae/dubai/sheikh-zayed-road/,local,pet relocation Sheikh Zayed Road,pet transport Sheikh Zayed Road,commercial/local (weak),Pet Relocation Sheikh Zayed Road | Dog & Cat Transport,Pet Relocation Sheikh Zayed Road | Dog & Cat Transport,Pet Relocation in Sheikh Zayed Road,Pet Relocation in Sheikh Zayed Road,1123,folded into /dubai/ hub coverage,index,https://dubai-pet-relocation.ae/dubai/sheikh-zayed-road/,41,77,/dubai/downtown-dubai/; /dubai/business-bay/ (SZR corridor spans both),3,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",4,5,5,Organization | WebSite | BreadcrumbList | LocalBusiness | FAQPage,REDIRECT,"GRADE D — REDIRECT (301) to /dubai/ hub. Q3: a road corridor, not a community — no distinct local intent (zero keywords in universe); ~1,123 words of pure template; covering ""along SZR"" as a line item on the hub avoids a thin doorway page"
https://dubai-pet-relocation.ae/guides/,guide-hub,pet relocation guides Dubai,Dubai pet import guides; UAE pet rules,informational/navigational (hub),"Pet Relocation Guides for Dubai | Rules, Costs & Permits","Pet Relocation Guides for Dubai | Rules, Costs & Permits",Everything You Need to Move a Pet to Dubai,Everything You Need to Move a Pet to Dubai,530,keep ~530-700 words (hub),index,https://dubai-pet-relocation.ae/guides/,7,45,—,6,8,Low,6,6,6,Organization | WebSite | ItemList,KEEP,"Q6: hub at 530 words is acceptable for a directory; KEEP; add the 6 new guides to the ItemList; add ""start here"" routing by situation (importing/exporting/airline choice)"
https://dubai-pet-relocation.ae/guides/pet-relocation-cost-dubai/,guide,pet relocation Dubai cost,pet relocation cost UAE; pet shipping cost Dubai; cost to move dog to Dubai; MOCCAE pet permit fee,informational/commercial (cost),Pet Relocation Cost Dubai 2026 | Transparent Price Guide,Pet Relocation Cost Dubai 2026 | Full AED Price Breakdown,How Much Does It Cost to Bring a Dog or Cat to Dubai? 2026 Price Breakdown,How Much Does It Cost to Bring a Dog or Cat to Dubai? 2026 Price Breakdown,3218,"keep ~3,200 words",index,https://dubai-pet-relocation.ae/guides/pet-relocation-cost-dubai/,80,44,/service/pet-relocation-dubai/ (commercial cost intent),9,7,Medium — verify fees/timing per regulatory-source-of-truth,7,8,6,Organization | WebSite | FAQPage | Article | BreadcrumbList,REFRESH,"Q9: 3,218 words, best-in-class cost tables; REFRESH = verify permit fee (AED 200 vs 500 conflict) and release fees (500/250 vs 1,000/500 conflict) before fee tables stay live; add cost-calculator interactive feature per brief HOLD note (tool on this URL, not new URL)"
https://dubai-pet-relocation.ae/guides/uae-pet-import-requirements/,guide,UAE pet import requirements,Dubai pet import rules; pet vaccination requirements UAE import; documents needed to bring pet to Dubai,informational,UAE Pet Import Requirements 2026 | Permits & Documents,UAE Pet Import Requirements 2026 | Permits & Documents,UAE Pet Import Requirements 2026: Complete Guide to Bringing Dogs & Cats to Dubai,UAE Pet Import Requirements 2026: Complete Guide to Bringing Dogs & Cats to Dubai,3784,"keep ~3,800 words",index,https://dubai-pet-relocation.ae/guides/uae-pet-import-requirements/,80,45,/service/pet-import-dubai/ (commercial twin — ruling 5),8,7,"High — repeats VETO claim ""MOCCAE permit valid 90 days"" (first-party says 30 days; verify on MOCCAE portal then fix)",7,7,6,Organization | WebSite | FAQPage | Article | BreadcrumbList,REFRESH,"Q8: 3,784 words; REGULATORY-BLOCKING REFRESH: repeats 90-day permit-validity VETO 4+ times incl. ""Key MOCCAE Rules at a Glance"" table; titer ""wait 90 days"" conflicts with first-party ""sample within 90 days before travel"" — verify; fix Emirates cargo ""$1,500-5,000"" label clarity; verify release fees"
https://dubai-pet-relocation.ae/guides/banned-dog-breeds-dubai/,guide,banned dog breeds Dubai,banned dog breeds UAE; restricted dog breeds UAE; which dog breeds are banned in Dubai; UAE dangerous dog breeds law,informational,Banned and Restricted Dog Breeds in Dubai — Complete 2026 Guide,Banned and Restricted Dog Breeds in Dubai — Complete 2026 Guide,Banned and Restricted Dog Breeds in Dubai — Complete 2026 Guide,Banned and Restricted Dog Breeds in Dubai — Complete 2026 Guide,1645,"2,000-2,400 words (from 1,645)",index,https://dubai-pet-relocation.ae/guides/banned-dog-breeds-dubai/,80,46,/service/dog-relocation-dubai/ (breed eligibility section),7,7,Low,7,6,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,EXPAND,"Q7: owns 1,040/mo cluster; EXPAND with Federal Law 22/2016 Annex 2 full list + Ministerial Decree 190/2021 amendment (service/assistance dog import conditions), Dubai Municipality enforcement/fines, mixed-breed assessment pathway"
https://dubai-pet-relocation.ae/guides/iata-pet-crate-requirements/,guide,IATA pet crate requirements,IATA approved pet crate Dubai; what size crate for my dog to fly; IATA crate requirements pets,informational,IATA Pet Crate Requirements for Dubai Flights (2026),IATA Pet Crate Requirements for Dubai Flights (2026),IATA Pet Travel Crate Requirements for Dubai Flights — 2026 Guide,IATA Pet Travel Crate Requirements for Dubai Flights — 2026 Guide,1527,"keep ~1,500 words + add crate-size calculator tool on this URL (brief HOLD: tools live on existing pages)",index,https://dubai-pet-relocation.ae/guides/iata-pet-crate-requirements/,80,47,—,7,8,Low,7,6,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,KEEP,Q7: solid; KEEP; add interactive crate-size calculator (IATA formula verified in source-of-truth); ensure snub-nosed +10% container rule cross-links new /guides/snub-nosed-dogs-flying-uae/
https://dubai-pet-relocation.ae/guides/pet-travel-summer-dubai/,guide,pet travel Dubai summer,summer pet embargo Dubai; flying pets to Dubai in summer; heat embargo pets UAE airlines,informational/seasonal,Pet Travel in Dubai Summer Heat | Embargo & Options,Pet Travel in Dubai Summer Heat | Embargo & Options,"Pet Travel During Dubai Summer Heat — Embargo, Risks & Alternatives","Pet Travel During Dubai Summer Heat — Embargo, Risks & Alternatives",1426,"keep ~1,400-1,700 words",index,https://dubai-pet-relocation.ae/guides/pet-travel-summer-dubai/,80,47,/guides/snub-nosed-dogs-flying-uae/ (new — cross-link),7,7,Low,7,6,6,Organization | WebSite | FAQPage | BreadcrumbList | Article,KEEP,Q7: KEEP; refresh embargo dates annually each April (Emirates bird transit ban 1 May-30 Sep verified); cross-link snub-nosed guide
https://dubai-pet-relocation.ae/guides/moccae-import-permit/,guide,MOCCAE import permit,how to apply for MOCCAE pet permit; how long does a MOCCAE permit take; MOCCAE import permit cost,informational (how-to),MOCCAE Import Permit for Pets — Dubai & UAE Guide (2026),MOCCAE Import Permit for Pets — Dubai & UAE Guide (2026),MOCCAE Import Permit for Pets — Dubai & UAE Complete Guide (2026),MOCCAE Import Permit for Pets — Dubai & UAE Complete Guide (2026),1369,"1,800-2,200 words (fold walkthrough in — brief default: fold /guides/moccae-permit-application-walkthrough/ into this URL)",index,https://dubai-pet-relocation.ae/guides/moccae-import-permit/,80,47,/service/moccae-pet-permit/ (commercial twin — ruling 10),6,6,Medium — verify fees/timing per regulatory-source-of-truth,7,7,6,Organization | WebSite | FAQPage | BreadcrumbList | HowTo,REFRESH,Q6 but REGULATORY-BLOCKING: 90-day validity VETO + AED 200/500 fee conflict on the site's own permit guide; REFRESH first: correct validity (30 days per USDA APHIS/MOCCAE doc/RAK Customs) after portal verification; fold in application walkthrough with UAE Pass screenshots (competitor gap #8; DeloroPets buys ads on this term — proven value)
https://dubai-pet-relocation.ae/guides/rabies-titer-test-dubai/,guide,rabies titer test Dubai,rabies titre test UAE pet import; FAVN test Dubai; does my pet need a rabies titer test for Dubai,informational,Rabies Titer Test (RNATT) for Dubai Pet Travel,Rabies Titer Test (RNATT) for Dubai Pet Travel,Rabies Titer Test (RNATT) for Dubai — Complete Guide for Pet Owners,Rabies Titer Test (RNATT) for Dubai — Complete Guide for Pet Owners,1598,"keep ~1,600 words",index,https://dubai-pet-relocation.ae/guides/rabies-titer-test-dubai/,80,45,—,7,7,Medium — verify fees/timing per regulatory-source-of-truth,7,6,6,Organization | WebSite | FAQPage | BreadcrumbList | HowTo,REFRESH,"Q7: REFRESH = verify timing rule: source-of-truth says RNATT sample within 90 days BEFORE travel (not ""90-day wait""); confirm exempt-country list (could not be captured first-party — flag); keep 0.5 IU/ml threshold"
